gvkeyFR,gvkey,year1,yearN
027807,027807,1989,1994
027810,027810,1991,2020
027811,027811,1989,1996
027821,023167,2012,2020
027823,027823,1992,2020
027828,027828,1992,2020
027845,014538,1985,2018
027845,016101,2019,2020
027846,027846,1986,1998
027873,027873,1992,2010
027874,027874,2012,2020
027885,027885,2014,2020
027895,027895,1989,1998
027896,027896,1992,2001
027898,027898,1991,1998
027903,027903,1992,2002
027905,027905,2015,2020
027906,027906,1991,2019
027908,027908,1992,2004
027909,027909,2013,2017
027910,027910,1987,1993
027913,027913,1991,2020
027914,027914,1991,2020
027919,006304,1979,2020
027920,035632,2018,2020
027921,027921,1994,2020
027923,027923,1991,2004
027924,027924,1992,2004
027925,027925,1992,2020
027927,027927,1992,2001
027928,027928,1991,2020
027930,027930,1991,2002
027933,027933,1989,1999
027936,027936,1991,2019
027939,027939,2001,2020
027940,027940,1989,1999
027957,027957,1992,2002
027960,027960,1992,2020
027961,027961,1992,2005
027962,027962,1990,1997
027964,027964,1988,1992
027965,027965,1991,2020
027973,027973,1988,1998
027980,007875,1972,2020
027983,027983,1999,2020
027988,014538,1985,2018
027988,016101,2019,2020
027991,027991,1992,2012
027997,027997,1991,2010
028001,028001,1991,2005
028010,028010,1989,1998
028016,028016,1992,2007
028017,028017,1992,1999
028026,028026,1987,1997
028027,028027,1991,2020
028034,028034,1991,2020
028064,028064,1991,2000
028070,028070,2012,2020
028071,028071,2015,2020
028074,028074,2016,2020
028084,028084,2014,2020
028086,028086,2014,2020
028087,028087,2014,2020
028113,028113,2014,2020
028118,028118,1992,2020
028119,028119,1992,2020
028125,028125,1992,1999
028128,028128,1987,1996
028138,028138,1990,1999
028139,028139,1991,2020
028145,028145,1992,2009
028150,028150,1993,2004
028169,016582,1984,2020
028176,028176,1992,2020
028177,028177,1991,2004
028178,028178,1989,1996
028181,028181,2011,2017
028182,028182,1991,2004
028184,028184,1991,2007
028191,028191,1992,2020
028192,028192,2012,2020
028194,028194,1992,2020
028195,028195,1991,2020
028206,028206,1988,2011
028207,028207,1988,1993
028209,028209,1991,2020
028214,028214,1992,2006
028217,028217,1991,2002
028222,028222,1989,1996
028236,028236,1992,2020
028249,028249,1992,2008
028251,028251,1998,2000
028256,004503,1950,2020
028262,028262,1992,2020
028264,028264,1992,1997
028266,028266,1992,2015
028272,028272,1992,2020
028279,010453,1969,2020
028283,028283,1992,2005
028295,028295,1992,2020
028298,028298,1992,2014
028300,028300,1995,2003
028303,028303,1992,2018
028316,028316,1992,2007
028317,028317,1992,2006
028320,028320,1992,2020
028324,028324,1994,2001
028325,028325,1991,2004
028333,028333,1991,2001
028337,028337,1992,2002
028338,028338,1992,2020
028347,028347,2003,2020
028355,028355,1993,2020
028362,028362,1989,1998
028365,028365,2014,2020
028367,028367,2014,2020
028371,028371,1992,2004
028374,028374,1990,2020
028378,028378,1997,2020
028379,003562,1974,2020
028380,028380,1991,2020
028385,028385,1992,2020
028388,028388,1992,2011
028389,028389,1989,1998
028395,028395,1991,2000
028397,028397,1992,2020
028400,028400,1995,2001
028408,028408,1992,2020
028418,028418,1988,1993
028421,028421,2015,2020
028424,028424,2014,2018
028433,028433,1992,2002
028455,006733,1972,2020
028456,028456,1991,2020
028461,065042,1995,2009
028462,028462,1992,2019
028469,028469,1991,1999
028470,028470,2014,2019
028477,028477,1992,2020
028478,028478,1988,1997
028488,028488,1992,2001
028497,028497,1992,1999
028502,028502,1992,2008
028504,028504,1992,2006
028518,028518,1991,2019
028520,028520,1992,2020
028524,140760,1998,2015
028524,100080,2016,2020
028529,028529,1988,1999
028538,028538,1990,1999
028551,028551,2015,2020
028556,028556,1992,2014
028563,028563,1992,2013
028579,029609,1992,2020
028596,028596,1989,1996
028603,028603,1992,2003
028611,028611,1992,2000
028618,028618,1990,1999
028621,028621,1987,1997
028624,028624,1991,2004
028631,028631,1988,1996
028641,028641,1991,2017
028672,028672,1988,1996
028674,028674,1988,1995
028676,028676,1992,2003
028678,028678,1992,2009
028688,028688,1988,1994
028690,028690,1992,2001
028691,028691,1993,2008
028700,028700,1992,2003
028701,028701,1950,2000
028712,028712,1992,2018
028724,028724,1993,2020
028740,177659,2007,2009
028742,002322,1950,1992
028742,028742,1993,2020
028747,028747,1993,1996
028758,028758,1992,2008
028775,028775,1992,2013
028780,028780,1992,2001
028781,010991,1982,2020
028784,028784,1992,1999
028790,028790,2012,2020
028795,028795,1992,2018
028797,002271,1971,2015
028806,028806,1991,2020
028811,028811,1992,1998
028817,028817,1992,2002
028819,028819,1990,2020
028828,028828,1990,1999
028831,028831,1989,1998
028841,133104,1998,2020
028845,028845,1991,1997
028848,028848,1990,1999
028853,028853,1992,2018
028863,028863,1994,2003
028865,028865,1988,1993
028875,028875,1988,1994
028877,028877,1991,2020
028881,028881,1992,2007
028884,028884,1992,2008
028894,028894,1987,1997
028897,028897,1992,2009
028902,028902,1988,1996
028903,028903,1993,2020
028907,028907,1992,2001
028909,028909,1988,1996
028910,028910,1988,1998
028915,028915,1990,1994
028916,028916,1992,2020
028917,028917,1992,2007
028921,028921,1987,1995
028924,028924,1992,2019
028930,028930,1992,2020
028933,028933,1992,2006
028936,028936,1992,2003
028937,109425,1996,2008
028938,028938,1992,2016
028939,028939,1992,2000
028940,028940,1992,2020
028942,028942,1992,2008
028947,028947,1992,2006
028958,028958,1992,2002
028981,028981,1990,1999
028983,028983,1992,2007
028984,028984,1992,2007
028987,028987,1992,2002
028989,028989,1992,2015
028996,028996,1992,2001
028998,028998,1992,2012
029001,029001,1992,2014
029004,029004,2012,2020
029008,029008,1992,2005
029009,029009,1989,1996
029011,029011,1992,2020
029012,029012,1991,1998
029013,029013,2015,2020
029015,029015,1992,2020
029017,029017,1998,2009
029018,029018,2015,2020
029028,029028,1991,2020
029032,029032,1992,2014
029033,029033,1991,2001
029040,029040,1992,2019
029041,029041,1990,1995
029054,029054,1988,1995
029066,029066,1992,2007
029068,029068,1991,2000
029069,006097,1980,2014
029073,029073,1992,2002
029076,029076,1988,1995
029077,029077,1988,1996
029079,029079,1992,2001
029086,029086,1992,2020
029092,146017,1999,2020
029095,029095,1992,2005
029114,029114,1991,2000
029115,007637,1973,2018
029115,008530,2019,2020
029120,029120,1988,1997
029125,029125,1992,1998
029127,029127,1992,2020
029131,029131,1992,2020
029133,029133,1992,2020
029144,029144,1988,1997
029149,029149,1992,1998
029155,029155,2013,2020
029156,029156,1992,2020
029163,029163,1988,1996
029165,029165,1993,2013
029170,029170,1992,2020
029187,029187,1992,1996
029191,029191,2014,2020
029229,029229,1991,2001
029234,029234,1989,1998
029235,029235,1992,2000
029241,029241,1992,2020
029251,029251,2014,2020
029252,008488,1950,2007
029252,118577,2008,2012
029252,010530,2014,2020
029276,029276,1991,2000
029278,029278,1991,2010
029282,029282,1993,2020
029284,029284,1992,2005
029287,028940,1992,2020
029292,029292,1988,1995
029293,029293,2015,2020
029304,014954,1987,2020
029312,029312,1993,2011
029314,029314,1991,1998
029317,029317,1992,2001
029318,002136,1984,2005
029318,186509,2010,2011
029319,029319,1992,2014
029320,029320,1992,2006
029324,029324,1993,1997
029332,029332,1992,2020
029338,029338,1991,2009
029344,029344,1992,2010
029345,029345,1992,2006
029347,029347,1991,2000
029349,029349,1988,1997
029356,150937,2000,2004
029356,015855,2005,2020
029369,029369,1992,1997
029374,029374,1992,2003
029375,029375,2014,2020
029378,029378,2015,2020
029381,029381,1992,2005
029387,029387,1991,1999
029390,029390,1992,2002
029392,029392,1992,2020
029395,029395,1992,2000
029396,029396,1990,2000
029397,029397,1992,2009
029402,029402,1989,1999
029407,029407,1993,2011
029411,029411,1992,1998
029414,001913,1959,2020
029418,029418,2015,2020
029424,029424,1989,1998
029427,029427,1991,2000
029434,003144,1950,2020
029435,029435,1992,2014
029436,138347,1995,2004
029439,029439,1988,1994
029453,029453,1995,2020
029456,029456,1989,1997
029457,029457,1992,2003
029458,029458,1992,1997
029464,029464,1998,2008
029476,029476,1993,2020
029478,029478,1993,2020
029497,029497,1992,2004
029511,029511,1993,2014
029516,029516,1990,2000
029524,029524,2014,2020
029559,029559,1991,1995
029579,029579,1992,2002
029598,029598,2014,2020
029609,029609,1992,2020
029611,029611,1988,1996
029625,029625,1988,1998
029627,029627,1998,2016
029634,029634,1992,2012
029638,029638,1989,1999
029642,006097,1980,2014
029643,029643,1990,1999
029650,029650,1990,1998
029659,029659,1990,1998
029661,029661,1992,2006
029662,029662,1991,1999
029677,029677,1992,2003
029680,029680,2015,2020
029684,029684,2014,2020
029686,029686,1989,1994
029692,029692,1992,2020
029694,029694,1988,1997
029697,029697,1991,2001
029698,029698,1992,2020
029705,029705,1992,2020
029708,029708,1992,2010
029716,029716,1992,1998
029718,029718,2014,2020
029722,029722,1993,2020
029729,029729,1992,2010
029733,029733,1993,2020
029734,029734,1992,2019
029736,029736,1993,2020
029746,029746,1993,2012
029751,029751,1992,2020
029757,029757,1992,2009
029784,029784,1991,2000
029791,029791,1993,2016
029803,029803,1992,2002
029816,029816,1992,2017
029822,062391,1995,2016
029826,029826,1992,2001
029829,192255,2010,2020
029830,029830,1992,2020
029837,029837,1993,2020
029849,006765,1953,1993
029849,029849,1994,1997
029855,029855,1995,2020
029864,029864,1993,2007
029874,029874,1992,2001
029875,029875,1993,2020
029878,029878,1990,1999
029886,029886,1997,2007
029887,029887,1992,2015
029894,029894,1993,2020
029901,029901,1992,2020
029909,029909,1993,2006
029916,029916,1992,2002
029918,029918,1990,2000
029921,029921,1993,2017
029924,029924,1992,1997
029930,029930,1992,2020
029939,029939,1993,2009
029942,003362,1961,2020
029950,029950,1989,1998
029954,029954,1993,2002
029955,029955,1993,2020
029962,029962,2007,2020
029968,029968,1993,2019
029992,029992,1993,2007
030006,030006,1993,2011
030007,030007,1993,2019
030008,030008,1993,2007
030012,179428,2007,2014
030012,318815,2015,2020
030016,030016,1993,2011
030025,030025,1989,1999
030029,030029,1991,2016
030030,030030,1992,2020
030031,030031,1992,2000
030032,030032,1992,2020
030034,006008,1971,2005
030034,185661,2009,2013
030037,030037,1999,2009
030060,030060,1989,1997
030061,030061,1993,2002
030064,030064,1989,1996
030066,030066,1988,1997
030068,030068,1992,2003
030070,030070,1993,1999
030072,030072,1993,2004
030086,030086,1993,2004
030087,030087,1993,2000
030091,030091,2015,2020
030094,030094,1992,2005
030095,017928,2011,2020
030098,030098,1994,2020
030101,030101,1993,2001
030107,030107,1989,1998
030109,030109,1993,2006
030110,030110,1990,1996
030112,030112,1991,2005
030113,030113,1989,1998
030121,030121,1993,2007
030122,030122,1990,1997
030128,030128,1988,2007
030130,030130,1993,2003
030131,030131,1991,1999
030137,030137,1993,2020
030168,030168,1992,1999
030170,030170,1992,2020
030172,030172,1992,1998
030176,030176,1989,1995
030187,031881,1994,2015
030191,006078,1957,2018
030191,034443,2019,2020
030198,030198,1992,2009
030199,030199,1992,2005
030200,030200,1993,2000
030203,062599,1995,2005
030203,101352,2006,2014
030204,030204,1990,1995
030205,030205,1993,2015
030207,030207,1989,1994
030209,030209,1994,2020
030216,030216,1992,1999
030217,030217,1993,2020
030219,030219,1993,2014
030220,030220,1993,2020
030228,030228,1993,2002
030236,332115,2018,2020
030237,030237,1991,1999
030240,030240,1991,1999
030247,030247,1993,2009
030253,030253,1990,1994
030254,030254,1990,1999
030265,030265,1993,2006
030274,030274,1989,1998
030278,030278,1992,1997
030281,030281,1993,2020
030284,030284,2015,2020
030295,030295,1991,1995
030296,030296,1992,1997
030303,030303,1994,2005
030310,030310,1993,2013
030311,030311,2016,2020
030312,030312,1993,2020
030325,030325,1991,1999
030344,030344,1989,1996
030345,030345,1993,1996
030349,030349,1989,1997
030352,030352,1993,2004
030357,030357,1989,1997
030358,030358,1992,2003
030361,030361,1992,2001
030365,030365,1993,2000
030377,030377,1989,1996
030383,010443,1957,1998
030383,063914,1999,2011
030383,295786,2012,2020
030387,030387,1990,1995
030398,030398,1993,2020
030400,030400,1991,1999
030405,014446,1987,2004
030420,030420,1993,2002
030421,030421,2002,2020
030451,030451,1992,2005
030452,030452,2000,2020
030455,030455,1992,1997
030458,030458,1991,1997
030464,030464,1988,1995
030476,030476,1993,2001
030477,030477,1989,2020
030535,030535,2014,2017
030537,030537,1990,1999
030540,030540,1993,2011
030545,030203,1993,1998
030545,062599,1999,2005
030545,101352,2006,2014
030546,030546,1993,2003
030554,030554,1989,2020
030563,030563,1993,2002
030565,030565,1992,2002
030576,030576,1993,2020
030584,030584,1993,2006
030593,030593,1993,2002
030611,030611,1990,2001
030614,030614,1993,2020
030619,030619,1990,1998
030622,030622,2014,2020
030625,030625,1990,2000
030651,030651,1993,2020
030655,030655,2014,2020
030660,030660,1993,2000
030662,030662,1993,2020
030674,030674,1993,2015
030675,030675,1993,2004
030688,030688,1993,2007
030697,030697,1993,2009
030701,030701,1993,2020
030703,113491,1997,2010
030703,013440,2011,2015
030703,002884,2016,2020
030709,030709,1993,2005
030710,030710,1993,2015
030711,030711,1993,1997
030718,030718,1993,2005
030730,030730,1988,1997
030736,030736,2014,2020
030742,030742,1991,1998
030746,030746,1999,2007
030747,030747,1993,2020
030760,030760,1994,2005
030774,030774,1994,2007
030775,030775,1993,2004
030781,030781,1992,2001
030789,135966,1997,2006
030789,064853,2007,2020
030797,030797,1994,2015
030806,030806,1997,2017
030807,030807,1999,2014
030830,036609,2019,2020
030831,030831,1992,1994
030832,030832,1993,2004
030835,124675,1994,2002
030843,030843,1993,2006
030844,030844,1989,1999
030847,030847,1993,2020
030848,030848,1991,1995
030849,030849,1990,1999
030854,030854,1992,1998
030859,030859,1989,1995
030861,030861,1993,2020
030863,030863,1993,2011
030865,004093,1951,2020
030867,030867,1989,1996
030870,030870,1993,2020
030874,030874,1992,2020
030893,030893,1994,2009
030906,163023,2004,2009
030906,016486,2010,2012
030906,014624,2013,2020
030923,030923,1999,2020
030938,028272,1992,2020
030939,030939,1993,2010
030948,030948,1993,2002
030964,030964,1993,2020
030980,030980,1992,1999
030989,030989,1993,2002
030990,030990,1993,2020
030997,030997,1991,1995
030999,030999,2014,2020
031004,031004,2014,2020
031005,031005,2013,2020
031011,031011,1989,1998
031012,031012,1999,2007
031016,031016,1992,2001
031021,031021,1993,1997
031024,031024,2001,2010
031028,031028,2001,2020
031045,031045,1993,2000
031051,031051,1991,2001
031055,031055,1995,2013
031057,031057,1992,2001
031059,031059,2014,2020
031061,031061,2015,2020
031063,031063,1989,1999
031091,031091,2015,2020
031094,031094,2015,2020
031097,031097,1992,1999
031112,031112,2015,2020
031114,031114,1998,2004
031122,031122,1993,2016
031137,003226,1974,2020
031142,031142,1993,2020
031143,061870,1991,2020
031147,031147,1993,2014
031154,031154,1999,2019
031166,025279,1991,2020
031167,031167,1990,2000
031168,031168,1993,2005
031177,031177,2013,2020
031178,031178,2013,2020
031193,031193,1994,2012
031194,031194,1991,2001
031204,031204,1990,1999
031214,031214,1993,2020
031236,031236,2014,2020
031249,031249,2015,2020
031255,031255,1993,2020
031256,031256,1991,2000
031285,031285,1993,2013
031292,031292,2015,2018
031294,031294,2015,2020
031300,031300,1993,2007
031319,031319,1992,1998
031326,031326,1995,2002
031337,031337,2006,2020
031343,031343,2003,2015
031351,031351,1994,2002
031379,031379,1992,2000
031381,031381,1993,2011
031389,031389,1999,2013
031394,031394,1994,2015
031405,031405,2015,2020
031417,031417,2000,2002
031418,031418,1995,2020
031423,031423,1993,2007
031427,031427,1990,1999
031430,031430,1990,2000
031448,031448,1993,2005
031455,031455,1992,2000
031457,031457,2015,2020
031459,031459,1993,2002
031465,031465,1990,1998
031468,031468,1989,1995
031474,031474,1993,2008
031477,031477,1993,2020
031479,031479,1993,2009
031483,001704,1971,2020
031488,031488,1993,2014
031500,031500,1993,2007
031507,031507,2014,2020
031511,031511,1990,1997
031515,031515,1992,2001
031516,031516,1993,2020
031518,031518,1993,2008
031520,031520,1993,2002
031524,031524,1993,2013
031526,031526,1989,1995
031542,031542,2015,2020
031554,031554,1994,2008
031559,031559,2015,2018
031560,031560,1994,2018
031564,031564,1993,2020
031567,031567,1994,2020
031571,031571,1989,1999
031590,031590,1993,2003
031591,031591,1994,2003
031594,031594,1994,2000
031596,031596,1951,2020
031600,031600,1994,2003
031607,031607,1994,2020
031616,031616,1993,2014
031620,029241,1992,2020
031624,031624,2014,2020
031628,031628,2015,2020
031631,031631,2014,2018
031635,031635,1992,2001
031636,151948,2000,2001
031636,007906,2003,2020
031656,031656,2015,2020
031666,031666,1989,1999
031667,031667,1993,1995
031673,031673,1993,2020
031687,142955,1998,2002
031687,140979,2003,2015
031687,028071,2016,2020
031689,031689,1993,2006
031697,031697,1990,1999
031706,031706,1994,2004
031722,031722,1990,1998
031734,031734,1993,2002
031743,031743,1994,2015
031755,031755,1990,1998
031760,031760,1992,1997
031761,031761,1993,2004
031763,031763,1994,2006
031766,031766,1993,2003
031775,031775,1994,2020
031793,031793,1994,2000
031802,031802,2012,2019
031805,031805,2015,2020
031820,031820,2015,2016
